1573	2800	BML
1617	4561	NAM
4705	4608	NAM
648	4236	NAM
967	4148	BML
2101	901	BML
2616	3356	BML
3671	4935	BML
1226	893	BML
2198	4166	BML
4526	4851	NAM
3431	924	BML
865	835	BML
4682	1114	BML
1464	1640	BML
4146	1091	BML
1942	1532	BML
4253	1080	NAM
4922	275	NAM
3518	4689	BML
3793	4821	NAM
4259	1526	BML
1545	4245	BML
4727	460	BML
687	1145	NAM
101	3491	NAM
1477	4814	BML
3671	22	BML
3491	4735	BML
3963	1294	BML
2525	2586	BML
3843	2916	BML
3807	2849	BML
268	2631	NAM
1146	1866	BML
4727	5052	BML
973	4341	BML
351	4766	BML
2525	901	BML
628	386	BML
1022	4191	NAM
2493	2702	NAM
2616	3431	BML
3151	1080	NAM
3265	1619	BML
484	5052	BML
4081	4820	NAM
2658	2780	BML
4262	2254	BML
865	4400	BML
4245	4154	BML
81	4017	BML
1532	3246	BML
2525	3398	BML
195	4437	BML
162	2916	BML
422	169	BML
4209	2572	BML
3743	1619	BML
1645	4607	BML
1464	4878	BML
2631	4718	NAM
2276	851	BML
4088	4303	NAM
3081	4719	NAM
1551	4562	BML
1406	3246	BML
1545	2904	BML
1645	4019	BML
2198	851	BML
484	2276	BML
586	2456	BML
1817	4679	BML
2780	1619	BML
354	805	NAM
2659	447	NAM
357	5052	BML
536	1950	BML
4607	852	BML
2601	3211	CIA
2254	924	BML
3440	4821	NAM
3459	4718	NAM
2712	3728	BML
113	668	BML
4303	2011	NAM
2101	1393	BML
3166	4147	NAM
4009	2968	BML
1950	3469	BML
3970	3235	BML
2456	169	BML
161	1294	BML
3084	375	CIA
2226	4891	BML
4556	1640	BML
4560	4821	NAM
939	852	BML
4253	3491	NAM
3728	603	BML
2101	3265	BML
4505	3265	BML
955	4424	CIA
2276	3235	NAM
4146	2745	BML
2281	3491	NAM
2768	668	BML
3441	2892	NAM
4166	4735	BML
739	1635	BML
3727	3988	BML
4151	4718	NAM
3618	3469	BML
3124	3785	BML
2477	1393	BML
3836	967	BML
484	4682	BML
1226	1029	BML
161	3743	BML
586	893	BML
4101	2916	BML
4947	2660	NAM
2276	2215	BML
1957	2916	BML
183	2957	NAM
2261	3975	NAM
4505	4388	BML
972	3235	BML
2538	4766	BML
4809	1640	BML
3892	4002	BML
2198	3140	BML
1094	3314	NAM
1645	101	NAM
2011	2495	NAM
4698	1146	BML
2835	3314	NAM
949	2746	BML
4826	4245	BML
3140	1822	BML
502	5052	BML
4682	4603	BML
1063	2668	BML
536	1787	BML
420	3103	BML
1701	4017	BML
4561	2011	NAM
4341	3103	BML
687	4819	BML
917	2276	CIA
1773	3704	BML
2195	4191	NAM
3892	161	BML
2799	2601	CIA
4809	2780	BML
443	972	BML
1635	2159	BML
2493	2773	NAM
881	1406	BML
1768	3807	BML
3356	3980	BML
4390	1100	CIA
2226	3624	BML
982	4356	BML
560	2631	NAM
881	2572	BML
2101	835	BML
4147	4971	NAM
2659	3459	NAM
739	4766	BML
460	1640	BML
2525	1787	BML
652	3975	NAM
4728	4734	CIA
2477	4843	BML
1173	3977	BML
162	1866	BML
1464	4407	BML
2799	2215	BML
4735	4766	BML
4146	3624	BML
4301	628	BML
527	2631	NAM
3970	162	BML
416	973	BML
1617	2660	NAM
3211	3124	BML
1550	3200	BML
3807	3743	BML
4151	4110	NAM
3276	1884	BML
1551	1294	BML
10	268	NAM
2799	1619	CIA
3858	3785	BML
1015	4717	BML
628	2916	BML
1146	2745	BML
209	1866	BML
667	2799	BML
4975	1406	BML
161	3829	BML
1899	2849	BML
1242	3469	BML
4727	2215	BML
982	2303	BML
4717	22	BML
484	2849	BML
3839	162	BML
4562	3491	BML
2616	1206	BML
1393	3246	BML
1752	113	BML
4819	509	BML
1545	835	BML
3398	973	BML
168	865	BML
1790	2023	NAM
4259	4505	BML
3988	2075	BML
1773	509	BML
2226	2745	BML
4562	4443	BML
851	2399	CIA
416	881	BML
1635	509	BML
4017	1150	BML
4975	4728	BML
2525	2968	BML
3988	2794	BML
2303	3358	BML
586	2794	BML
2291	3858	BML
217	2817	BML
4935	4814	BML
1596	2011	NAM
2332	3052	CIA
4438	2849	BML
195	3151	BML
4777	2456	BML
1145	3491	NAM
4236	2195	NAM
4438	1100	CIA
3421	4438	BML
2799	3977	BML
2303	1513	BML
4607	3785	BML
3276	2768	BML
972	2849	BML
101	4558	NAM
113	3103	BML
389	5052	BML
3012	1596	NAM
3139	4679	BML
2261	2702	NAM
3431	1286	BML
527	3107	NAM
4209	1114	BML
2538	1477	BML
3583	597	BML
1278	3593	NAM
1688	4814	BML
2572	1899	BML
4857	4407	BML
851	4937	BML
4526	210	NAM
398	1091	BML
2668	2746	BML
1817	5052	BML
881	1822	BML
4347	2276	NAM
4259	972	BML
1701	4407	BML
4718	637	NAM
509	4843	BML
939	1950	BML
962	2702	NAM
1942	4009	BML
1551	2303	BML
1813	4735	BML
881	1405	BML
3842	1209	BML
3518	3839	BML
4938	536	BML
4496	1640	BML
2549	1817	BML
1743	1787	BML
1063	1640	BML
4857	3970	BML
2494	2660	NAM
1397	3560	NAM
865	1866	BML
2161	1543	BML
1393	4017	BML
4901	3421	BML
1645	2198	BML
1257	22	CIA
739	2124	BML
4101	4390	BML
2616	1950	BML
2892	4191	NAM
1146	2055	BML
2799	1209	BML
3235	4973	NAM
3671	1635	BML
4514	23	BML
4717	351	BML
83	597	BML
3773	4455	NAM
1526	2303	BML
4891	2692	BML
1167	3578	BML
2303	4443	BML
1242	2799	BML
3441	3851	NAM
10	2631	NAM
1029	169	BML
1616	2701	BML
4209	4017	BML
4081	3975	NAM
2226	2794	BML
4388	162	BML
3459	3441	NAM
2198	1866	BML
1513	897	BML
1616	4101	BML
3892	1206	BML
4561	2357	NAM
4727	1967	BML
3147	3491	BML
195	2215	BML
1094	687	NAM
3980	603	BML
3041	4146	BML
1768	4937	BML
4679	1066	BML
4437	168	BML
1226	2968	BML
2332	3975	CIA
1688	3704	BML
4821	4973	NAM
628	3246	BML
4262	1206	BML
4033	3743	BML
4009	3235	BML
4809	973	BML
3518	1477	BML
3892	1706	BML
2800	1091	BML
3041	2161	BML
4049	4438	BML
2161	4766	BML
2345	2229	NAM
2586	1173	BML
843	1743	BML
4826	3431	BML
4392	3157	NAM
1226	22	BML
3843	4843	BML
573	3671	BML
449	2844	BML
357	1514	BML
3797	4560	NAM
4356	1743	BML
760	2215	BML
739	509	BML
161	1950	BML
939	4400	BML
901	2572	BML
3508	1532	BML
168	3988	BML
4301	3518	BML
3151	4356	BML
760	3624	BML
4033	4717	BML
3431	4814	BML
4437	4819	BML
1397	1170	NAM
443	4727	BML
917	2968	BML
560	4922	NAM
4146	1822	BML
4777	3200	BML
573	3970	BML
982	4073	BML
1146	4843	BML
3975	4821	NAM
1868	4301	BML
917	4245	BML
4245	1950	BML
3807	1937	BML
83	1619	BML
386	1066	BML
3165	4249	CIA
2817	1950	BML
4009	3843	BML
4443	2124	BML
536	3988	BML
3475	3727	BML
3398	4562	BML
3107	3157	NAM
2161	1513	BML
3671	4049	BML
4526	2098	NAM
484	3728	BML
739	1768	BML
4437	3624	BML
3559	4424	CIA
4809	1743	BML
420	3151	NAM
1550	1146	BML
4496	1967	BML
3	2668	BML
4245	3743	BML
2226	4505	BML
2345	4303	NAM
1514	4607	BML
4002	723	BML
2658	2254	BML
4350	3469	BML
308	81	BML
2495	4455	NAM
4033	386	BML
3129	1950	BML
4390	3160	BML
4350	118	BML
1817	2159	BML
1209	161	BML
3235	3785	BML
11	2319	NAM
4147	4947	NAM
3265	3358	BML
4826	3727	BML
3726	4814	BML
4101	3200	BML
1545	1114	BML
2835	354	NAM
3475	1619	BML
1464	2745	BML
4557	2659	NAM
258	3424	BML
449	3977	BML
1645	2616	BML
2226	2005	BML
3728	1706	BML
4101	3246	BML
4682	351	BML
968	2904	BML
4938	162	BML
2384	3633	BML
308	3836	BML
1209	1866	BML
2493	1145	NAM
4303	962	NAM
4561	4820	NAM
3727	81	BML
2254	3211	BML
5007	4154	BML
3012	4449	NAM
3618	536	BML
443	1787	BML
3970	4843	BML
4152	4718	NAM
3074	2780	BML
852	1294	BML
3246	113	BML
258	2229	NAM
1397	3678	NAM
3578	603	BML
3151	2399	CIA
4496	2055	BML
4938	3978	BML
1248	939	BML
1884	1635	BML
3165	3052	CIA
3358	3785	BML
4095	1813	BML
2549	1635	BML
1768	4814	BML
1738	1752	BML
4101	4009	BML
1868	4073	BML
1514	3235	BML
2712	723	BML
4826	4679	BML
3807	2384	BML
1868	4717	BML
843	1640	BML
4994	4209	BML
547	3793	NAM
1167	4350	BML
4154	23	BML
3984	4857	BML
4826	1294	BML
1768	2904	BML
4819	1092	BML
1514	3583	BML
4698	1405	BML
2835	3107	NAM
2658	4717	NAM
723	1950	BML
217	3978	BML
2616	3151	BML
1551	4728	BML
4734	211	NAM
3988	3578	BML
3727	1393	BML
495	2377	NAM
1743	1866	BML
2477	1513	BML
2658	1092	BML
4301	4514	BML
3773	4557	NAM
3737	653	NAM
3726	924	BML
4245	2215	BML
3356	949	BML
3560	3441	NAM
648	3314	NAM
3431	398	BML
22	1813	BML
1573	4938	BML
3518	835	BML
422	2161	BML
953	1405	BML
1286	4400	BML
3807	3161	CIA
1950	4766	BML
3139	4735	BML
1752	3246	BML
1173	386	BML
1551	161	BML
2101	3843	BML
4017	1822	BML
3	3139	BML
4100	3147	CIA
2768	924	BML
4154	897	BML
968	3624	BML
1790	4560	NAM
162	1706	BML
4994	999	BML
2276	999	BML
4534	1795	NAM
3988	3200	BML
2047	3200	BML
4253	3338	CIA
4166	1532	BML
217	4682	BML
1063	4891	BML
1957	1102	BML
917	1619	CIA
4975	2916	BML
1645	168	BML
3139	852	BML
3398	1817	BML
3988	1635	BML
953	2817	BML
416	3421	BML
4505	4514	BML
4388	1619	BML
1278	4088	NAM
851	4397	CIA
3140	3276	BML
586	4154	BML
1640	3858	BML
4055	3491	BML
3151	1222	NAM
851	23	BML
1514	4095	BML
209	1173	BML
1942	23	BML
4407	972	BML
2844	398	BML
4556	4698	BML
3743	835	BML
1701	4049	BML
22	2746	BML
3726	4350	BML
4245	597	BML
760	4245	BML
4857	1817	BML
1015	628	BML
118	1294	BML
2701	2022	BML
217	1173	BML
2794	4073	BML
628	4635	BML
2124	1813	BML
2477	1294	BML
3842	113	BML
4109	354	NAM
3	416	BML
1868	2538	BML
4236	2268	NAM
4009	1822	BML
2658	4843	BML
2384	4154	BML
2601	4034	CIA
2799	2701	BML
101	3081	NAM
1317	3475	BML
3441	3491	NAM
4556	4443	BML
2987	1743	BML
973	4438	BML
4301	351	BML
4938	3836	BML
893	1817	BML
560	2835	NAM
2835	3678	NAM
3265	1706	BML
4557	3107	NAM
1596	960	NAM
4496	2215	BML
2800	668	BML
1738	1768	BML
3963	4814	BML
3578	1100	CIA
3475	2692	BML
4033	1787	BML
209	3836	BML
416	2538	BML
268	1596	NAM
443	4728	BML
1206	4814	BML
308	3726	BML
4819	1167	BML
4002	1706	BML
4301	1102	BML
1967	386	BML
4002	1092	BML
3151	2319	NAM
4819	1102	BML
2291	351	BML
2616	4055	BML
4407	4438	BML
4556	161	BML
1248	3151	BML
1222	4851	NAM
4262	603	BML
527	210	NAM
1477	4148	BML
1884	1092	BML
195	4814	BML
2316	4390	CIA
3583	1150	BML
4019	4388	BML
4820	1080	NAM
2276	113	BML
881	4033	BML
536	5052	BML
1526	4682	BML
4009	4819	BML
1616	3843	BML
1701	1706	BML
3421	1619	BML
389	4937	BML
1146	4728	BML
1738	2987	BML
968	2384	BML
1550	4689	BML
1477	1640	BML
2281	4947	NAM
2800	5052	BML
4347	2836	NAM
1397	1222	NAM
2658	3578	BML
4356	924	BML
3560	4718	NAM
4938	1773	BML
739	4055	BML
924	1029	BML
4356	999	BML
4938	949	BML
4560	3157	NAM
1942	1167	BML
2477	5052	BML
5007	1406	BML
2768	3632	BML
865	603	BML
2101	967	BML
4147	4705	NAM
4166	3624	BML
4562	3421	BML
83	1787	BML
2477	4698	BML
3671	1150	BML
3431	3124	BML
2098	805	NAM
1688	1773	BML
1543	2692	BML
1645	3829	BML
4717	3147	BML
1015	4937	BML
961	22	CIA
4727	4400	BML
443	420	BML
4505	1206	BML
195	968	BML
357	211	BML
1817	1114	BML
739	2968	BML
4717	162	BML
2124	3858	BML
4562	3583	BML
2658	4151	NAM
1596	4455	NAM
4449	4392	NAM
4922	565	NAM
2291	4843	BML
2124	162	BML
4095	4514	BML
652	1080	NAM
1573	449	BML
3140	4679	BML
4947	2773	NAM
3441	1795	NAM
2384	3160	BML
275	4973	NAM
967	4689	BML
2658	972	BML
3398	1029	BML
760	999	BML
357	3970	BML
893	4766	BML
398	4400	BML
162	3147	BML
3323	1787	BML
4826	3843	BML
586	3129	BML
3157	4558	NAM
2332	4979	CIA
168	113	BML
1015	4073	BML
2226	4166	BML
1543	162	BML
4557	258	NAM
2844	3839	BML
2291	509	BML
4534	183	NAM
1294	3491	BML
3773	3851	NAM
1868	3356	BML
81	1393	BML
2377	3441	NAM
4922	3822	NAM
3129	4689	BML
3431	968	BML
4055	3624	BML
4556	3807	BML
3984	2384	BML
2276	3975	NAM
1102	3785	BML
1477	1066	BML
3012	2268	NAM
389	2800	BML
3508	687	BML
4341	3491	BML
4607	1242	BML
667	5007	BML
3618	1114	BML
2261	637	NAM
4820	2661	NAM
3978	760	BML
852	1813	BML
83	3161	CIA
3052	4728	CIA
536	852	BML
4009	2276	BML
1150	3124	BML
4438	1066	BML
3987	1773	BML
1206	1543	BML
3265	509	BML
648	1022	NAM
449	113	BML
2745	4341	BML
1464	2022	BML
2616	3160	BML
1792	4717	NAM
1102	4689	BML
1242	4400	BML
536	3518	BML
967	597	BML
3323	1513	BML
4922	2773	NAM
1150	3235	BML
4826	2746	BML
1616	1635	BML
4562	3704	BML
968	3963	BML
1464	3726	BML
4809	949	BML
195	2692	BML
2692	3578	BML
667	949	BML
2215	3103	BML
3727	2968	BML
258	2195	NAM
308	2549	BML
2215	4679	BML
4101	2746	BML
4827	42	NAM
3836	3583	BML
4496	597	BML
3842	2215	BML
1959	1092	BML
4938	1406	BML
3074	1640	BML
81	3491	BML
3987	169	BML
4777	2768	BML
2835	1222	NAM
3963	351	BML
901	1150	BML
1905	4249	CIA
3358	1813	BML
4350	4679	BML
3843	1884	BML
2124	3963	BML
1616	4407	BML
3	4937	BML
1957	4356	BML
2712	2549	BML
667	2658	BML
4603	4991	BML
389	3246	BML
3314	4973	NAM
1150	3624	BML
2281	2591	NAM
495	4608	NAM
851	1513	BML
1317	4438	BML
4154	4514	BML
2477	2799	BML
1899	3369	BML
573	3704	BML
1526	668	BML
2746	4843	BML
3475	1706	BML
1667	3211	CIA
3978	2849	BML
1173	2055	BML
3583	2745	BML
3671	3858	BML
3124	4937	BML
2591	805	NAM
4857	1545	BML
4347	653	NAM
3323	1706	BML
3041	2800	BML
3	460	BML
1899	3235	BML
422	4679	BML
2745	3980	BML
3276	939	BML
2291	1406	BML
4320	2494	NAM
2291	3785	BML
1317	953	BML
2799	1405	BML
1242	211	BML
1768	3323	BML
3988	4635	BML
1206	2794	BML
2817	4679	BML
573	1957	BML
2987	2159	BML
2916	1066	BML
2291	161	BML
3970	4388	BML
4146	3124	BML
1150	3858	BML
2817	3727	BML
1701	4209	BML
308	1393	BML
1551	1526	BML
4055	2701	BML
1257	3052	CIA
3356	3424	BML
4009	2055	BML
1937	1822	BML
1167	4400	BML
4534	4253	NAM
447	1170	NAM
169	1294	BML
4562	967	BML
169	351	BML
1167	3369	BML
4556	3267	BML
357	3984	BML
652	2229	NAM
4496	4019	BML
1545	3963	BML
2844	4717	BML
195	4556	BML
443	4146	BML
4253	4151	NAM
2276	2098	NAM
1738	4937	BML
3508	1868	BML
4049	5052	BML
760	4002	BML
1150	1773	BML
5047	3559	CIA
2616	4766	BML
968	1066	BML
893	113	BML
982	2701	BML
3440	4971	NAM
3	1884	BML
3151	2261	NAM
2800	1899	BML
3140	1092	BML
1209	169	BML
2332	2276	CIA
953	3671	BML
4975	398	BML
1242	2161	BML
687	4728	BML
1640	949	BML
1242	1405	BML
3728	4438	BML
4938	4777	BML
1950	3147	BML
2536	22	CIA
2161	852	BML
443	4033	BML
3984	509	BML
4392	4821	NAM
4073	4991	BML
4526	805	NAM
4146	1706	BML
3475	4562	BML
398	3211	BML
161	3211	BML
1701	113	BML
2101	3200	BML
3583	2384	BML
760	2768	BML
1278	3851	NAM
1667	3161	CIA
3970	3671	BML
209	3797	NAM
1397	2377	NAM
449	2124	BML
4209	1477	BML
420	893	BML
4857	973	BML
4975	4682	BML
4922	447	NAM
209	3678	NAM
3807	924	BML
4891	3265	BML
4356	113	BML
3424	4735	BML
22	4424	CIA
1248	2844	BML
1550	2616	BML
586	597	BML
1063	2022	BML
4152	4147	NAM
4922	4717	NAM
3978	3491	BML
4356	1950	BML
3356	852	BML
3518	2254	BML
2332	4249	CIA
5047	3807	CIA
924	2159	BML
1884	3103	BML
4262	2075	BML
924	2384	BML
4259	4814	BML
547	4110	NAM
3842	1294	BML
4938	168	BML
2591	3314	NAM
3421	4095	BML
586	2198	BML
3151	2701	BML
3727	4937	BML
422	1937	BML
308	1950	BML
209	3440	NAM
4017	4603	BML
3560	4253	NAM
4891	949	BML
3618	22	BML
2435	4249	CIA
4938	2987	BML
982	2159	BML
1063	924	BML
1015	1543	BML
4891	4991	BML
1768	1286	BML
2047	3356	BML
3843	2215	BML
3633	5052	BML
4496	1173	BML
4219	2435	CIA
4526	2319	NAM
217	4017	BML
967	1206	BML
4262	1532	BML
4505	2075	BML
3398	1063	BML
2215	949	BML
2303	968	BML
1063	4350	BML
3671	2215	BML
2456	3632	BML
3518	3124	BML
3041	3728	BML
443	2276	BML
4236	4608	NAM
3633	1294	BML
1513	3704	BML
4253	4455	NAM
4301	1209	BML
4496	2968	BML
1173	2159	BML
2281	565	NAM
1226	5007	BML
1967	3671	BML
2345	2346	NAM
460	3267	BML
3508	4055	BML
939	901	BML
4562	4975	BML
960	1795	NAM
81	668	BML
1573	2538	BML
4556	4017	BML
2316	4449	NAM
917	2254	BML
4702	4455	NAM
851	4878	BML
4253	4191	NAM
2281	3107	NAM
354	547	NAM
851	4095	BML
275	4110	NAM
1526	3265	BML
1286	460	BML
1701	3129	BML
901	351	BML
1942	258	BML
1645	3737	NAM
354	3793	NAM
4109	2661	NAM
1868	3987	BML
3632	3211	BML
2435	4734	CIA
4437	2161	BML
4320	447	NAM
1063	113	BML
573	509	BML
2198	2101	BML
2055	4766	BML
2345	4147	NAM
1616	2538	BML
1635	3200	BML
3398	351	BML
1209	1532	BML
4809	1822	BML
2494	1170	NAM
2357	2702	NAM
2291	1743	BML
1967	1114	BML
4081	2658	NAM
1278	3491	NAM
1526	3727	BML
22	113	BML
4245	1146	BML
4938	1209	BML
2631	3157	NAM
4166	2022	BML
1688	1543	BML
4002	3323	BML
2276	3246	BML
939	3211	BML
308	4073	BML
967	4635	BML
258	4973	NAM
648	4560	NAM
1645	351	BML
3157	3441	NAM
1635	1092	BML
4388	972	BML
357	4148	BML
648	275	NAM
1393	3839	BML
416	3469	BML
536	2384	BML
3987	1173	BML
1619	1822	BML
4301	4407	BML
3358	1857	BML
982	4698	BML
1817	4407	BML
3140	1768	BML
1278	4392	NAM
4110	4455	NAM
1957	2161	BML
1792	2591	NAM
2268	1790	NAM
3618	1937	BML
648	3678	NAM
258	527	NAM
4901	2538	BML
2659	2377	NAM
2658	924	BML
3980	4682	BML
168	4635	BML
1063	4033	BML
1959	4689	BML
1248	4891	BML
1242	1114	BML
4878	897	BML
2712	3323	BML
2712	4505	BML
3165	4424	CIA
101	2904	CIA
4727	3246	BML
953	843	BML
83	843	CIA
628	4991	BML
1738	1066	BML
4354	274	CIA
4002	4148	BML
5007	1899	BML
1817	2849	BML
3975	2229	NAM
4826	4938	BML
4009	4146	BML
4356	4937	BML
1526	1635	BML
4019	4049	BML
4301	2215	BML
3147	4689	BML
4437	1173	BML
999	3988	BML
3984	852	BML
4390	1150	BML
4698	4301	BML
3518	1866	BML
168	502	BML
2616	4514	BML
4975	1752	BML
1688	3842	BML
1884	597	BML
851	4979	CIA
3074	4991	BML
5007	603	BML
357	3358	BML
1688	4937	BML
4147	4560	NAM
4009	161	BML
3978	23	BML
586	2215	BML
573	1102	BML
4166	1619	BML
3978	3704	BML
1532	1857	BML
4390	2601	CIA
2817	1706	BML
4303	4558	NAM
953	2800	BML
603	1822	BML
1792	3314	NAM
81	3624	BML
351	386	BML
924	897	BML
1616	1866	BML
881	2849	BML
3727	999	BML
1701	1286	BML
3518	1092	BML
586	687	BML
2768	843	BML
917	893	BML
3140	1513	BML
1899	509	BML
2477	4682	BML
2616	1768	BML
2101	3323	BML
967	162	BML
275	2098	NAM
3632	4438	BML
443	4388	BML
2586	973	BML
420	4607	BML
3963	4937	BML
3842	23	BML
3978	1857	BML
3728	1813	BML
4356	168	BML
4443	4937	BML
3356	2124	BML
3166	3157	NAM
449	3728	BML
3508	897	BML
1868	668	BML
4301	4049	BML
2276	4576	CIA
4705	4719	NAM
42	2702	NAM
2276	3356	BML
805	4821	NAM
3041	1635	BML
1150	1822	BML
3421	2022	BML
1616	972	BML
1063	2817	BML
4826	3858	BML
168	2692	BML
4407	4049	BML
893	3963	BML
4809	2161	BML
4019	2692	BML
81	502	BML
3980	1405	BML
1209	2849	BML
4438	2075	BML
4819	162	BML
420	2303	BML
1514	835	BML
4534	3246	NAM
2098	1145	NAM
1768	4935	BML
3726	1102	BML
4496	2987	BML
3773	4608	NAM
1317	3892	BML
2712	4356	BML
4449	2229	NAM
22	2005	BML
1645	2215	BML
1905	999	BML
628	3160	BML
4262	1092	BML
2047	1526	BML
422	118	BML
4819	4388	BML
3836	118	BML
2836	4110	NAM
1551	536	BML
1688	949	BML
4437	4017	BML
3578	4397	CIA
939	1102	BML
2276	1170	NAM
2817	4341	BML
1616	1091	BML
999	1066	BML
2701	723	BML
4718	3491	NAM
2159	3858	BML
2616	4682	BML
4718	1170	NAM
3276	4901	BML
917	4766	BML
3157	2494	NAM
3041	4901	BML
1950	3124	BML
953	1967	BML
4356	4438	BML
4819	973	BML
3140	3624	BML
4166	4809	BML
3129	668	BML
1514	668	BML
3421	3074	BML
3583	1092	BML
422	3988	BML
4390	4826	BML
3165	3704	CIA
2799	3246	BML
42	2195	NAM
2712	1635	BML
502	2572	BML
274	1619	CIA
5007	1773	BML
648	3246	NAM
1545	3211	BML
3822	2319	NAM
843	5007	BML
460	1857	BML
1248	169	BML
2658	611	NAM
1688	1822	BML
308	3618	BML
4826	4209	BML
4152	2836	NAM
1094	1397	NAM
667	953	BML
1513	949	BML
2456	4443	BML
1543	1857	BML
1464	23	BML
4009	3704	BML
3421	1029	BML
2817	3200	BML
3358	3469	BML
3140	1813	BML
3074	3491	BML
4809	4705	NAM
422	924	BML
1884	1532	BML
668	3491	BML
209	4979	CIA
1222	2229	NAM
2047	1242	BML
2477	4994	BML
2377	2661	NAM
982	4836	BML
1635	3963	BML
1688	4301	BML
4390	1242	BML
1015	953	BML
308	4002	BML
183	101	NAM
23	3785	BML
953	968	BML
422	4635	BML
449	3704	BML
3728	1092	BML
4971	1022	NAM
1526	851	BML
1738	3583	BML
4002	2658	BML
4166	2456	BML
1868	3728	BML
183	687	NAM
1514	3987	BML
2495	210	NAM
308	3980	BML
4259	211	BML
1551	4819	BML
1550	2586	BML
4017	3147	BML
4356	4727	BML
967	3265	BML
389	4341	BML
917	1102	BML
4496	1532	BML
4033	3356	BML
1616	4603	BML
1477	4635	BML
169	2692	BML
2055	2746	BML
4505	1866	BML
2916	2005	BML
924	3235	BML
4820	2892	NAM
1526	4766	BML
4557	4971	NAM
3276	2794	BML
2768	2022	BML
2525	2055	BML
4009	258	BML
1551	1167	BML
3593	3560	NAM
901	2055	BML
4935	4679	BML
2261	211	NAM
4259	3265	BML
4809	4019	BML
3843	4301	BML
3041	897	BML
4717	2195	NAM
1738	939	BML
2538	4301	BML
209	3858	BML
4809	4191	NAM
3593	2494	NAM
939	3103	BML
449	2055	BML
1477	4514	BML
3975	2319	NAM
1868	2745	BML
209	4407	BML
1550	1905	BML
4151	3314	NAM
4437	5052	BML
422	502	BML
973	897	BML
4166	3842	BML
3836	4253	CIA
3583	999	BML
3737	3797	NAM
851	2601	CIA
3139	1899	BML
3356	4935	BML
603	3469	BML
4262	4407	BML
3671	4407	BML
1526	1209	BML
4166	2780	BML
1957	1167	BML
3459	2631	NAM
2124	3624	BML
4556	2668	BML
760	351	BML
1573	3633	BML
982	1640	BML
1773	4073	BML
4682	3246	BML
1167	1743	BML
1738	5007	BML
2316	2892	NAM
2124	3147	BML
2226	3235	BML
1701	1813	BML
4341	4814	BML
1146	1619	BML
2616	1899	BML
1792	4809	NAM
1029	597	BML
3356	2987	BML
11	2316	NAM
924	3469	BML
3797	2276	NAM
2281	3314	NAM
760	2916	BML
667	2817	BML
843	2055	BML
83	113	BML
1015	2384	BML
893	3074	BML
3671	3829	BML
2098	211	NAM
3583	4603	BML
3963	4836	BML
3978	3726	BML
4728	113	BML
308	3276	BML
3807	1029	BML
1942	1294	BML
161	1092	BML
4443	3246	BML
2794	2904	BML
2303	1406	BML
4557	1022	NAM
4505	3726	BML
4727	3265	BML
2319	4973	NAM
258	1866	BML
2303	2022	BML
4033	4437	BML
2291	3583	BML
3836	168	BML
739	1015	BML
2658	4682	BML
628	3211	BML
389	3124	BML
209	3459	NAM
11	1080	NAM
4101	3129	BML
4303	4236	NAM
3276	460	BML
4449	3491	NAM
4017	2746	BML
4561	1222	NAM
4826	1752	BML
4603	4843	BML
865	211	BML
3151	5007	BML
3441	4820	NAM
2817	4356	BML
118	3147	BML
2303	2668	BML
3323	3842	BML
3843	118	BML
3508	83	BML
1514	2616	BML
2291	3839	BML
3807	1209	BML
4019	3671	BML
1145	3851	NAM
2631	275	NAM
3200	4766	BML
83	2916	BML
3	5007	BML
3728	1091	BML
4388	2780	BML
999	1543	BML
357	3726	BML
443	3624	BML
1617	3975	NAM
2586	1206	BML
3842	1405	BML
4496	4728	BML
1550	1173	BML
3041	4766	BML
972	1092	BML
449	484	BML
1029	4766	BML
4777	4727	BML
3583	3124	BML
667	168	BML
1942	2101	BML
3151	4209	BML
1317	1405	BML
1905	851	CIA
4303	687	NAM
4390	2549	BML
843	4728	CIA
118	1150	BML
4727	4935	BML
851	4991	BML
4259	2817	BML
4719	3235	NAM
2616	852	BML
3276	4682	BML
3211	852	BML
1942	3124	BML
628	2215	BML
4209	1146	BML
1942	1091	BML
2159	4148	BML
2477	3633	BML
1063	1167	BML
1950	2849	BML
687	4049	BML
4350	3424	BML
3892	1406	BML
1959	4049	BML
1242	3358	BML
502	4514	BML
4994	1773	BML
547	851	CIA
3843	4209	BML
881	1294	BML
1226	4002	BML
3323	1857	BML
4557	1080	NAM
1286	211	BML
4080	3560	NAM
3518	4603	BML
1514	893	BML
1688	258	BML
1464	1738	BML
2572	1787	BML
3012	4971	NAM
4994	4991	BML
195	2384	BML
1857	3200	BML
4400	4935	BML
484	4937	BML
4009	1405	BML
4777	398	BML
2712	3475	BML
420	4081	NAM
4347	1145	NAM
23	4766	BML
3773	2495	NAM
4449	4809	NAM
628	1543	BML
2957	4151	NAM
3	2384	BML
420	3671	BML
169	2022	BML
1063	4819	BML
760	723	BML
3892	5052	BML
2161	4095	BML
1645	484	BML
4388	1477	BML
83	1773	BML
3980	1706	BML
2261	4702	NAM
2198	2477	BML
3151	4154	BML
901	865	BML
83	3978	BML
1094	2195	NAM
2477	3140	BML
5007	3491	BML
3421	973	BML
3970	4728	BML
4390	3358	BML
973	1743	BML
1242	4514	BML
308	865	BML
4496	3726	BML
502	1513	BML
2659	3314	NAM
